date,exp,imp,imae,crude_oil_brent,gas_henry_hub,treasury3month,yuan_dollar_spot_tc,usdollar_euro,ue_m,ue_x,usa_x,usa_m,chn_x,chn_m,year,month
2006-10-01,519.84183321,771.8833022200006,74.54752112,57.808181818181815,5.846818181818182,4.917142857142857,7.901761904761905,1.2617190476190476,151081851625.716,151852917599.964,125533.0,185071.0,87058018250.34079,70101872243.9704,2006,10
2006-11-01,541.9048283699994,916.0204382600004,74.86736164,58.76136363636363,7.4045,4.943333333333333,7.862242857142857,1.2887666666666666,155450460804.49002,157791640827.58398,127388.0,186327.0,88693452352.67851,70353049063.532,2006,11
2006-12-01,455.2219540599999,746.0244814500002,72.47908417,62.47210526315789,6.733499999999999,4.8475,7.821925,1.32048,163914782614.026,163176201819.33902,128795.0,190677.0,85066272271.02661,71271469402.78389,2006,12
2007-01-01,495.59170906,816.19548536,73.55656483,53.68142857142857,6.551904761904762,4.975238095238096,7.78762380952381,1.2993,157043825420.40802,156750665609.90997,130648.0,188662.0,93251146975.4314,73434945600.3016,2007,1
2007-02-01,536.60831938,738.85486296,70.48318119,57.55578947368421,8.00157894736842,5.026842105263158,7.750205263157894,1.308021052631579,164690800054.752,158734889984.19897,129481.0,187960.0,109622963673.617,72589523675.1531,2007,2
2007-03-01,648.2489736299999,887.95517002,74.06271235,62.05045454545455,7.107727272727273,4.9390909090909085,7.736945454545455,1.324590909090909,160741872954.16498,162057924084.59702,133836.0,196019.0,85640143792.4,74256318338.4461,2007,3
2007-04-01,524.4654892600001,790.2342591400002,69.12761209,67.4857894736842,7.600499999999999,4.869047619047619,7.724714285714286,1.351290476190476,167066034676.978,166360951668.27,133351.0,193845.0,97756126895.6346,76408134652.9771,2007,4
2007-05-01,630.8492002399998,904.5603506099995,73.84027405,67.21227272727273,7.637272727272728,4.732727272727273,7.67725,1.3517818181818182,166733019541.296,165532060930.772,135835.0,195407.0,98424123217.1341,73197180039.713,2007,5
2007-06-01,590.19015334,856.5880818599999,73.58207595,71.04571428571428,7.346190476190476,4.610952380952381,7.633290476190477,1.342061904761905,167031817684.896,168742746083.465,137312.0,197309.0,101927017741.477,76488190963.601,2007,6
2007-07-01,528.5281328000001,927.0325408600002,72.57646698,76.92999999999999,6.218571428571429,4.821428571428571,7.575685714285715,1.3726476190476191,174434410217.936,171995482797.238,138545.0,198792.0,102678365888.366,79592896833.7349,2007,7
2007-08-01,569.3122786599997,934.2387131000004,73.17684844,70.76086956521739,6.217826086956522,4.201739130434783,7.573352173913043,1.3625869565217392,173074388485.84598,174522907479.217,141518.0,198733.0,105391938657.972,81171790026.1948,2007,8
2007-09-01,506.9718664700004,890.58951273,72.08370604,77.17315789473685,6.079473684210527,3.892105263157895,7.520975,1.390985,177363674371.14,180058535851.038,142070.0,200228.0,104563657280.26,84049398169.009,2007,9
2007-10-01,569.3500860099994,995.57912589,77.96919065,82.34,6.74304347826087,3.899545454545455,7.501917391304349,1.4233043478260867,182123634072.582,183369261001.539,144525.0,202191.0,106730849128.318,86258666142.2373,2007,10
2007-11-01,555.3917368000002,1067.1175786900003,79.34963805,92.41428571428573,7.102380952380953,3.273,7.420971428571428,1.468252380952381,191043156260.127,189960657651.138,146264.0,206947.0,108713001293.203,88707847574.26929,2007,11
2007-12-01,500.21761783000056,897.6783153799988,76.90596201,90.92684210526316,7.1045,2.9955,7.368165,1.45588,195264601197.294,186831540931.495,147429.0,205719.0,103499610757.895,89306083300.94409,2007,12
2008-01-01,522.42065544,1086.47720751,77.71156179,92.17809523809524,7.985238095238095,2.7533333333333334,7.240452380952381,1.4728142857142856,203015981764.32,196920783818.665,151094.0,212433.0,116260123591.896,92620277813.697,2008,1
2008-02-01,659.3511504,1051.6226567,75.7448662,94.9865,8.544,2.1245000000000003,7.164425,1.4759449999999998,198887125547.956,198497221869.525,153660.0,217885.0,117574379950.159,93809448018.1422,2008,2
2008-03-01,603.19422566,910.57599076,76.62507508,103.6355,9.413,1.2625,7.072242857142857,1.5520190476190474,210430534105.482,204373066949.708,152900.0,213100.0,112789225230.093,95036109917.3481,2008,3
2008-04-01,683.7332944599998,1335.86356092,75.02895958,109.07136363636364,10.181363636363637,1.2936363636363637,6.999690909090909,1.5753636363636363,210934476965.876,209346205525.886,157362.0,221095.0,120123888795.615,96549021060.5834,2008,4
2008-05-01,677.2056548999999,1170.71635031,76.58548761,122.79714285714284,11.26904761904762,1.733809523809524,6.972495238095239,1.5554142857142856,212675226372.382,202757017543.86,159082.0,221392.0,125089738685.492,103156844406.926,2008,5
2008-06-01,614.2381449000004,1105.0520898800005,75.83782635,132.32238095238094,12.685238095238097,1.856190476190476,6.899328571428571,1.5561714285714283,216560380712.54,205576794311.532,164073.0,224962.0,119903608542.095,100398372688.574,2008,6
2008-07-01,612.9047297499997,1154.64627217,75.99838294,132.71818181818182,11.088636363636365,1.625909090909091,6.835513636363637,1.5758636363636362,226208529734.174,209060167169.087,166232.0,233221.0,128775737960.962,103309539628.964,2008,7
2008-08-01,588.6267115800001,1198.11333483,74.05394449,113.24333333333334,8.256666666666666,1.7219047619047618,6.846190476190476,1.4955380952380952,212818236173.39297,200085351270.55292,163335.0,225729.0,128226246793.141,104825178967.046,2008,8
2008-09-01,581.9906258800002,1116.02090614,74.46137464,97.23476190476192,7.673809523809524,1.1342857142857143,6.830738095238096,1.4341666666666666,199565177698.076,190782393218.128,154611.0,214904.0,127219947454.447,98063799552.0694,2008,9
2008-10-01,651.0522322099996,1171.9667245299988,79.06158387,71.58217391304348,6.736521739130435,0.6745454545454546,6.835750000000001,1.3266272727272728,176839164310.036,171348207999.077,151854.0,212733.0,127609923108.538,100091985709.017,2008,10
2008-11-01,548.87630334,880.9727765300013,78.9426157,52.45263157894737,6.683684210526316,0.1911111111111111,6.828055555555555,1.274422222222222,163732858414.96,153707161938.685,142973.0,188105.0,106518716250.457,76841095411.1757,2008,11
2008-12-01,469.58857395,845.2803477500001,75.72673046,39.94681818181818,5.815454545454545,0.0345454545454545,6.853890909090908,1.3511454545454546,159283115139.30798,156328835179.59,132410.0,176377.0,100573674940.61,66579654810.0234,2008,12
2009-01-01,470.90835147,733.17858534,73.05420105,43.4395,5.2405,0.13,6.836029999999999,1.324445,145306079388.10498,137742318343.663,125858.0,165201.0,95342709323.8831,53467375149.5421,2009,1
2009-02-01,514.07742635,729.57145746,70.50204709,43.32473684210526,4.514736842105263,0.2957894736842105,6.836289473684211,1.2796842105263158,139106769999.36002,134842374943.957,127893.0,156671.0,88019986217.0683,73779393199.26889,2009,2
2009-03-01,590.03890496,749.5008502099997,75.6761661,46.540454545454544,3.9595454545454554,0.2136363636363636,6.835999999999999,1.305031818181818,136634852705.827,135512619287.535,126478.0,156670.0,93861092048.6238,68921086535.18631,2009,3
2009-04-01,566.4189923000001,708.8690951400004,70.12918832,50.18190476190476,3.494761904761905,0.1580952380952381,6.830604545454546,1.3198909090909092,135704735041.709,137332125067.515,125323.0,155796.0,93692781596.4386,75251799999.67639,2009,4
2009-05-01,575.2850138600002,725.2446591799999,72.29671203,57.3025,3.832500000000001,0.176,6.823480000000001,1.364585,139258102921.085,141556476481.686,127342.0,153181.0,90522814284.7856,78297120135.1168,2009,5
2009-06-01,562.7018357299999,818.91255667,73.42574799,68.60954545454545,3.800454545454545,0.1768181818181818,6.833422727272727,1.4014454545454549,143946020320.413,148564920215.307,129796.0,156948.0,94399423274.8493,85538823166.7986,2009,6
2009-07-01,514.6326838800001,820.3562771200004,72.92745292,64.43545454545455,3.3836363636363638,0.1836363636363636,6.831691304347825,1.4091652173913043,145727808403.773,153403350483.891,131878.0,165185.0,98502926186.1044,88729557439.6651,2009,7
2009-08-01,535.7621983099998,836.1185927299994,71.99750464,72.50857142857143,3.1409523809523807,0.1714285714285714,6.8322666666666665,1.4266238095238095,149762196861.626,150747360912.98102,132566.0,164240.0,98715589367.317,88342151962.7033,2009,8
2009-09-01,503.98995973,778.4975053899998,73.63516692,67.64619047619047,2.986666666666667,0.1233333333333333,6.827671428571429,1.4575142857142858,157351277976.427,158264375579.394,137047.0,172294.0,108037240297.331,95691529475.8285,2009,9
2009-10-01,554.9140029099999,903.4302965300004,76.77291604,72.76954545454545,4.007727272727273,0.0742857142857142,6.826671428571428,1.4821142857142855,158678814814.815,160574518518.518,141056.0,176015.0,110615656881.314,95805686123.7317,2009,10
2009-11-01,527.5926909999998,902.6803312499997,78.18306679,76.662,3.663,0.0521052631578947,6.827063157894737,1.4907526315789474,162499975133.038,164564032426.518,142075.0,180456.0,105262737237.831,95564926632.6216,2009,11
2009-12-01,514.4671982600003,873.400536340001,78.34964194,74.45636363636363,5.347727272727273,0.0545454545454545,6.827454545454546,1.4578545454545455,161323742556.696,164681515266.69202,145480.0,184906.0,118470204202.671,103016361689.247,2009,12
2010-01-01,521.30169138,844.54284231,75.09525571,76.16736842105263,5.832105263157895,0.061578947368421,6.826915789473684,1.4265736842105263,164378453376.862,161037278106.509,145718.0,183462.0,114756217517.438,100924618999.816,2010,1
2010-02-01,575.3174614900001,806.0844827800001,73.52518019,73.75210526315789,5.32,0.1089473684210526,6.8284631578947375,1.3679947368421053,156412807005.542,158870356434.289,146849.0,188353.0,129332931304.977,106534920772.385,2010,2
2010-03-01,723.0357754299998,972.48983235,79.92410923,78.82739130434783,4.290869565217391,0.1504347826086956,6.826182608695651,1.357004347826087,167385074626.866,166224151967.436,151080.0,191351.0,116158404928.32,110587540201.218,2010,3
2010-04-01,619.6268553,947.6589422399998,73.27217623,84.81761904761905,4.033809523809524,0.1622727272727273,6.825550000000001,1.3416818181818182,165219142717.974,163721712128.592,150006.0,191502.0,122366103468.502,112898089055.853,2010,4
2010-05-01,669.2247643999999,967.4065773000002,75.74427381,75.94550000000001,4.14,0.16,6.827450000000001,1.256315,164141325431.035,160208979885.058,153819.0,195907.0,132784338373.46,114308877502.49,2010,5
2010-06-01,615.4562813500002,931.5602579400002,76.42509922,74.7609090909091,4.801363636363636,0.1236363636363636,6.818440909090909,1.2223363636363638,162326591552.423,159123117056.114,153326.0,200642.0,135771413536.335,115834044302.81,2010,6
2010-07-01,613.2216513000003,1077.56116277,76.12531723,75.58,4.626666666666667,0.1576190476190476,6.776233333333334,1.281057142857143,171379296716.07098,169508049985.469,156763.0,198373.0,135974315419.122,113982387201.411,2010,7
2010-08-01,574.3549575999996,947.4418143399998,75.57986765,77.03954545454545,4.315,0.155,6.787286363636364,1.2902909090909092,172992684213.612,170964851398.089,157769.0,203387.0,133165437662.96,118226869363.75,2010,8
2010-09-01,575.1674909900003,920.2071027800002,77.14354282,77.8404761904762,3.894285714285714,0.1519047619047619,6.739647619047619,1.3102857142857145,174709401404.26,174571295965.72598,158624.0,202958.0,135718666063.829,120027815078.069,2010,9
2010-10-01,619.0260510799999,1044.42705984,79.73796228,82.6647619047619,3.4342857142857146,0.1345,6.667789999999999,1.390095,186575972222.222,189149583333.333,164234.0,204880.0,136214304388.264,122606627072.541,2010,10
2010-11-01,612.1825089100003,960.4325339900006,82.16239372,85.2747619047619,3.713809523809524,0.143,6.65381,1.365425,189078656420.426,184312853247.39697,165621.0,204360.0,141875015067.608,128052015841.48,2010,11
2010-12-01,597.5103513999993,1125.0688236799997,81.05809157,91.44681818181816,4.248636363636364,0.1409090909090909,6.649685714285714,1.3221333333333334,181225491209.928,175911283465.472,168510.0,210231.0,139600065782.096,128668252021.623,2010,12
2011-01-01,563.72051659,981.20405686,78.27100215,96.5235,4.4935,0.152,6.596415,1.337065,194598271890.867,188604227377.423,169897.0,218020.0,157225002248.982,150171107415.645,2011,1
2011-02-01,651.31266289,1013.22043165,76.76788402,103.71631578947368,4.092631578947369,0.1321052631578947,6.576126315789473,1.365589473684211,199154387162.854,193457289177.194,168665.0,213418.0,133494929911.345,127744280252.608,2011,2
2011-03-01,799.9217004700001,1254.16059647,82.00114852,114.64347826086956,3.973913043478261,0.1004347826086956,6.564460869565217,1.4019826086956524,205167651718.255,200738484036.07092,176676.0,220988.0,157529630706.9,140432286758.558,2011,3
2011-04-01,766.27783389,1061.7571460199997,76.02638573,123.25888888888888,4.235,0.0584999999999999,6.526685714285714,1.4459761904761903,215951011978.521,209291759603.47,178838.0,221523.0,158816546660.652,140646544752.49698,2011,4
2011-05-01,769.77254872,1190.3909222900002,79.22653608,114.98904761904762,4.310952380952381,0.0409523809523809,6.495680952380953,1.433452380952381,209235090459.456,205454457894.052,178856.0,226581.0,156360651544.65002,142779749337.727,2011,5
2011-06-01,702.6365154899995,1107.2762881,79.63105781,113.8331818181818,4.536818181818182,0.0372727272727272,6.47455,1.4402863636363636,209822407019.382,205456115767.418,176895.0,226777.0,160230180844.231,140946641471.77,2011,6
2011-07-01,646.3167964200002,1224.6997445800007,77.98648681,116.9735,4.4235,0.0375,6.457535,1.4275,213021508740.902,207911284946.602,181502.0,227573.0,164635798476.827,146960469567.21698,2011,7
2011-08-01,612.8243929400005,1251.4969767899993,77.890504,110.21954545454544,4.054782608695652,0.0243478260869565,6.403604347826088,1.4333173913043478,215020042378.163,210861953134.738,182475.0,227527.0,166089781747.059,151628267799.088,2011,8
2011-09-01,661.9937757799999,1146.4546134600005,80.04962819,112.83380952380952,3.896190476190476,0.0138095238095238,6.388457142857143,1.3746714285714283,202499174690.509,201938239339.752,183858.0,227334.0,159652458120.40298,145150721459.866,2011,9
2011-10-01,667.8779306199995,1187.830522619999,83.57186182,109.55,3.5657142857142854,0.019,6.370955,1.373245,203324343394.74692,201488043904.351,182681.0,228190.0,157518823394.29,155881126158.133,2011,10
2011-11-01,667.6326181800005,1263.9121366,85.92841236,110.76809523809524,3.238571428571429,0.014,6.35641,1.35576,199347511870.26,201491484244.928,180798.0,228258.0,161094646650.301,154522048183.53,2011,11
2011-12-01,630.3554133299995,1145.0981172300017,84.67436026,107.8705,3.1695238095238096,0.0114285714285714,6.348209523809524,1.3154571428571429,190920664515.358,195798948249.074,182411.0,231885.0,157771823823.445,145735308884.364,2011,12
2012-01-01,655.63618554,1275.93368583,82.373677,110.686,2.6705,0.0345,6.31717,1.290985,190609806451.613,195978322580.645,182425.0,232551.0,155043432469.928,122491896924.09,2012,1
2012-02-01,722.9638295499999,1100.2594438,82.94781954,119.327,2.5045,0.092,6.29969,1.323835,202515184368.106,204691957138.355,185085.0,227865.0,159763665120.383,172784753437.66498,2012,2
2012-03-01,838.6411335600001,1378.3897724900005,86.0343347,125.44545454545457,2.171818181818182,0.084090909090909,6.312481818181817,1.32075,200058810109.864,203615897220.388,188511.0,238260.0,171926504462.721,153175561890.21,2012,3
2012-04-01,751.9091917400001,1103.0783651299994,78.55354464,119.42166666666668,1.945,0.0838095238095238,6.304328571428571,1.3160190476190476,197600933642.459,203816981013.848,187092.0,233934.0,166205555800.86,141160117386.801,2012,4
2012-05-01,837.5837125399999,1284.2472442000008,82.22940627,110.3395238095238,2.4318181818181817,0.0895454545454545,6.3242045454545455,1.2806454545454544,192875868972.805,200889094043.71292,187375.0,232481.0,179308370493.056,157729430539.906,2012,5
2012-06-01,752.8347986300005,1175.19647677,81.82569028,95.15571428571428,2.455238095238095,0.0914285714285714,6.363257142857143,1.254133333333333,187183309455.587,197429584527.221,187247.0,230188.0,178826151753.361,155359465404.346,2012,6
2012-07-01,694.2644977499995,1184.3538777199992,80.6004055,102.6185714285714,2.9533333333333336,0.0971428571428571,6.371742857142857,1.2277619047619048,182364154103.853,193095265214.964,186714.0,229120.0,167511722139.738,151465334284.504,2012,7
2012-08-01,703.2291683599997,1353.6295451099995,81.76788854,113.35608695652174,2.8382608695652176,0.1026086956521739,6.359278260869565,1.2406217391304348,191543285513.968,201846397368.137,184999.0,229029.0,170221833249.65,148680290664.565,2012,8
2012-09-01,705.3119073800008,1097.70850445,82.75104934,112.8636842105263,2.8478947368421053,0.1052631578947368,6.32,1.288457894736842,191437560316.54105,204075532394.004,191182.0,229976.0,175647094487.121,154454249361.463,2012,9
2012-10-01,702.9381600299994,1364.4941561300002,85.6893181,111.7108695652174,3.317391304347826,0.1047619047619047,6.262731818181819,1.2973818181818182,194086701647.484,205091508688.784,186133.0,227600.0,174486446282.522,150256620465.252,2012,10
2012-11-01,729.0847714500005,1318.4243163400006,89.25640864,109.05857142857144,3.5404761904761903,0.0935,6.23375,1.28374,188546660444.496,201217289855.918,188461.0,233794.0,165255335151.77902,152717615249.06,2012,11
2012-12-01,652.9280776199994,1279.4621390499997,88.62783957,109.494,3.3415,0.0699999999999999,6.232815,1.311945,194296405576.045,207356523098.081,192226.0,228560.0,178488079563.592,156024299311.125,2012,12
2013-01-01,678.68711527,1325.75619803,83.10186217,112.96,3.3285714285714287,0.0742857142857142,6.221519047619048,1.3303904761904763,198996675531.915,209403723404.255,190283.0,230418.0,192540975362.78,154448857385.54602,2013,1
2013-02-01,718.9800183299999,1192.67401657,82.78699287,116.05052631578948,3.33,0.0989473684210526,6.232268421052631,1.3346736842105262,195902741644.987,208149956640.651,192436.0,233440.0,196997055104.235,154942177565.132,2013,2
2013-03-01,792.13550553,1273.52074829,85.61740222,108.474,3.8095,0.087,6.215438095238095,1.2953142857142856,184417769690.98892,208747745636.218,189856.0,224170.0,191584765878.316,181998365938.838,2013,3
2013-04-01,764.7551030300001,1277.93765836,81.12792134,102.24818181818182,4.166363636363636,0.06,6.186109090909091,1.302518181818182,189317091942.455,207533810905.216,190603.0,229090.0,190903140124.334,161826444391.35,2013,4
2013-05-01,780.0709775099999,1223.4447155899998,84.11846054,102.55863636363635,4.041363636363636,0.044090909090909,6.141631818181819,1.2983136363636365,186709916589.435,205786895273.401,189837.0,231538.0,179909525211.427,159618671859.13702,2013,5
2013-06-01,700.59999758,1170.39179099,83.76712542,102.9195,3.826,0.0505,6.13415,1.319715,191109379819.823,206463341005.502,192921.0,227347.0,173806886702.13998,158250889447.811,2013,6
2013-07-01,682.5941030100003,1282.5595972300007,83.87848403,107.93318181818182,3.622727272727273,0.0354545454545454,6.13425,1.3087863636363637,190046933007.028,204764666849.001,192125.0,228481.0,177266937894.626,162931536287.62802,2013,7
2013-08-01,689.9287857700001,1277.3936645199992,83.97100422,111.28045454545456,3.4254545454545453,0.0436363636363636,6.121263636363636,1.3313545454545457,196140162096.99692,211882598296.723,192449.0,229065.0,181816341261.035,162894389390.91702,2013,8
2013-09-01,699.0785525499996,1210.3753906599995,86.03503856,111.5965,3.62,0.016,6.119815,1.336415,196444959901.954,211510179614.83505,192505.0,232422.0,175125380132.783,160737107147.061,2013,9
2013-10-01,738.4041908700001,1344.2103272700006,88.53451526,109.07652173913044,3.677826086956522,0.0472727272727272,6.103213636363637,1.3645909090909092,196794116896.898,216007747730.755,196471.0,232757.0,182949148804.842,159185409004.414,2013,10
2013-11-01,724.9771790899995,1318.4480819799992,90.77232035,107.792,3.638,0.0678947368421052,6.092931578947368,1.349084210526316,194438859110.193,215433800835.65903,197292.0,231275.0,185974868073.41092,163202100300.83398,2013,11
2013-12-01,677.4082592600007,1191.7491827000013,90.79930621,110.75666666666666,4.239047619047619,0.0666666666666666,6.0738,1.3708,198943207378.74905,218035252998.224,196343.0,229979.0,183398198515.19,163496901105.684,2013,12
2014-01-01,673.90067912,1308.36243005,86.40861254,108.11772727272728,4.713333333333334,0.0433333333333333,6.050938095238095,1.361795238095238,200772261417.964,217539700496.093,195789.0,233222.0,211138451629.846,171171717485.30002,2014,1
2014-02-01,753.83116662,1183.5493982399998,87.03810491,108.90052631578948,6.000526315789474,0.0526315789473684,6.0816,1.366521052631579,199365763529.968,219160473716.29,195059.0,235178.0,163817796836.083,172293373505.52502,2014,2
2014-03-01,817.72698225,1437.23653746,89.12468371,107.48095238095236,4.903333333333333,0.0523809523809523,6.172876190476191,1.3828190476190476,200510046449.271,219227910915.38092,199559.0,242498.0,182000358090.655,164385118733.319,2014,3
2014-04-01,776.58398971,1307.6013066,83.11546722,107.7552380952381,4.657619047619048,0.0309523809523809,6.224613636363636,1.381018181818182,198633016027.661,219589000851.226,199056.0,242790.0,193115095084.228,165088435756.798,2014,4
2014-05-01,843.33625179,1372.2265225500005,86.03690396,109.53909090909092,4.581904761904762,0.0323809523809523,6.237957142857143,1.3738523809523808,200430380600.285,218968010497.94,201418.0,240993.0,192667546513.749,162624688943.34402,2014,5
2014-06-01,792.8017909500004,1197.1898886399997,85.36067485,111.79523809523808,4.587619047619048,0.0357142857142857,6.230604761904762,1.3594857142857142,202680014604.702,220467182147.047,200514.0,239410.0,186459979127.06,161491114895.91498,2014,6
2014-07-01,747.9374874499999,1256.7564527199993,86.62865145,106.76818181818182,4.050909090909091,0.0263636363636363,6.198436363636364,1.3533363636363636,200894907586.395,218575596500.117,200758.0,239693.0,204177634373.107,159544544347.81,2014,7
2014-08-01,724.9162927699999,1317.405927310001,86.17444263,101.60809523809525,3.912380952380952,0.0328571428571428,6.15412857142857,1.3315238095238096,195269935545.731,213342433281.841,202226.0,239161.0,198013737475.38092,162508897032.796,2014,8
2014-09-01,735.1976042199994,1304.4983720199998,88.13583079,97.09142857142858,3.923809523809524,0.02,6.138228571428571,1.2889095238095238,192461315912.765,214237280383.625,199556.0,241228.0,201250613796.378,167498420935.00497,2014,9
2014-10-01,773.6735779300006,1340.3947524600007,92.54666203,87.42521739130434,3.781739130434783,0.0168181818181818,6.125050000000001,1.2677318181818182,185866485710.28705,209108018395.395,201376.0,242443.0,202914654235.87305,164071586366.064,2014,10
2014-11-01,751.2401876099993,1277.510524149999,93.99984713,79.4378947368421,4.122631578947368,0.0216666666666666,6.124894444444444,1.24725,179630956065.129,203696304319.613,198893.0,238700.0,194133691008.315,154644247999.233,2014,11
2014-12-01,744.3183362,1258.9608248900004,95.22652396,62.33500000000001,3.481818181818181,0.029090909090909,6.188628571428571,1.2329190476190477,176112889851.508,205477350457.776,198413.0,241251.0,197875812336.96692,154028446136.642,2014,12
2015-01-01,702.42327812,1142.0307374,88.2993372,47.7595,2.9945,0.0275,6.218135,1.16149,167446730232.701,191105685315.358,194245.0,233110.0,202852775427.023,142809057482.989,2015,1
2015-02-01,745.1326587,1137.1928924100002,90.03575289,58.0955,2.874736842105263,0.0178947368421052,6.2518473684210525,1.1350263157894738,168423156548.708,191036870729.295,191934.0,225837.0,246226994364.399,138706608319.087,2015,2
2015-03-01,847.7288800399999,1231.25894569,92.85996545,55.88545454545454,2.830909090909091,0.0277272727272727,6.238604545454546,1.0819454545454543,166725740471.227,184389430830.35092,192271.0,241004.0,157835172065.03,141228176724.43698,2015,3
2015-04-01,781.28628437,1246.43589625,88.50344467,59.52428571428571,2.609047619047619,0.0231818181818181,6.200995454545454,1.0822045454545457,166090857431.61798,187629749280.836,193086.0,232923.0,181332034371.59,140377719681.09003,2015,4
2015-05-01,846.7421417400001,1195.19436194,92.09385272,64.075,2.85,0.0165,6.20345,1.116735,170658826492.71,193463211123.546,191918.0,230420.0,185963604808.779,138337624842.558,2015,5
2015-06-01,814.1603880900002,1176.4061677999998,92.53419117,61.47772727272727,2.783636363636364,0.015,6.2052,1.122559090909091,170599048549.857,192714049515.99,191512.0,233937.0,188079308668.07,144424603094.28198,2015,6
2015-07-01,760.1002042099999,1365.0210060000009,93.83920469,56.56130434782609,2.8395652173913044,0.0322727272727272,6.20845,1.099740909090909,166068318821.165,190249899531.145,190841.0,231181.0,185757236488.09,144583807127.174,2015,7
2015-08-01,717.0418475899996,1233.61097136,92.74640294,46.515,2.773809523809524,0.0719047619047619,6.3382523809523805,1.1136142857142857,165829745686.077,185773649053.359,188084.0,232289.0,186132477857.543,139095090168.665,2015,8
2015-09-01,705.9561072500001,1181.6948094999989,93.77938836,47.62318181818182,2.6609090909090907,0.0223809523809523,6.3676047619047615,1.1228523809523812,166636894912.814,187229906233.253,189155.0,230796.0,192627821754.528,134328621120.148,2015,9
2015-10-01,777.5500226700005,1303.3855380500008,96.6656204,48.43,2.340909090909091,0.0152380952380952,6.3505,1.1227952380952382,168060684776.527,190242618618.766,187795.0,228668.0,188106608061.847,135738355026.089,2015,10
2015-11-01,778.1136380699991,1320.6056978799988,98.42518628,44.26761904761905,2.092380952380952,0.1247368421052631,6.364036842105262,1.072657894736842,157017807176.474,180207768260.128,185419.0,225870.0,180088197460.266,136009396733.352,2015,11
2015-12-01,725.0805130500012,1213.263171870001,97.87250694,38.00545454545455,1.929565217391304,0.2277272727272727,6.449095454545454,1.0888681818181818,160057805246.82898,185190983119.978,184517.0,225521.0,191900348430.508,141913513872.541,2015,12
2016-01-01,708.7364171,1162.60721571,94.53413164,30.6995,2.282380952380952,0.2552631578947368,6.5726,1.0855052631578948,158583977670.22,180249753191.46292,180952.0,220996.0,170346809769.997,117101946374.529,2016,1
2016-02-01,842.6730575400001,1142.92672551,95.60170981,32.1815,1.9890476190476192,0.3125,6.550050000000001,1.10923,164197304041.298,186233067082.107,183033.0,226339.0,179968292755.308,115188928800.881,2016,2
2016-03-01,842.1240084199999,1199.76450235,96.36100843,38.21045454545455,1.7282608695652173,0.294090909090909,6.5026913043478265,1.1133521739130434,160046835336.461,187525387084.693,182053.0,218854.0,173015305556.232,127106502811.133,2016,3
2016-04-01,884.1420714199999,1259.9781154599996,93.1317697,41.583333333333336,1.9185714285714288,0.2280952380952381,6.475433333333334,1.1345666666666667,163086104080.479,193058855167.654,184167.0,222214.0,172495047812.486,129851931590.222,2016,4
2016-05-01,948.2481802600004,1312.5452656900006,95.38624576,46.74238095238096,1.9222727272727271,0.2742857142857143,6.525880952380952,1.1312047619047618,162663315756.642,190140113393.809,185124.0,224156.0,173094738729.50598,133328425747.49298,2016,5
2016-06-01,836.9231631599996,1321.1257024099996,95.66412229,48.24727272727273,2.5863636363636364,0.2695454545454546,6.589222727272727,1.1231772727272729,164287725177.79102,188751901212.027,186833.0,228552.0,174220286467.498,130796776654.85098,2016,6
2016-07-01,780.4122152400005,1210.3158013800005,94.94056911,44.95190476190477,2.822857142857143,0.2975,6.677105,1.105495,162603828011.21,186094186895.159,188196.0,228127.0,173707868341.164,132785333434.52,2016,7
2016-08-01,764.1485168399995,1325.6031779299992,94.84076428,45.84304347826088,2.823913043478261,0.297391304347826,6.646573913043477,1.1206521739130435,165992827122.443,191428187167.274,190173.0,230319.0,179243086972.07202,134382729090.276,2016,8
2016-09-01,827.15498966,1267.2397669700003,98.12268363,46.56772727272728,2.993636363636364,0.2919047619047619,6.670180952380953,1.1217809523809523,166141948333.037,191463092077.804,190714.0,227718.0,172379785723.107,131416801136.577,2016,9
2016-10-01,818.8505931499994,1267.2927442199998,101.25840381,49.52238095238096,2.9785714285714286,0.3265,6.73031,1.10144,165803227705.257,188637117666.13,189343.0,227898.0,173369054678.641,136429498350.562,2016,10
2016-11-01,851.2878419900007,1435.4082372800003,103.90448705,44.73409090909091,2.549545454545455,0.446,6.84016,1.07918,165064220003.675,188530958534.942,187653.0,231550.0,177202512993.227,139475577973.13602,2016,11
2016-12-01,819.459725319999,1326.086370410001,103.79341336,53.3085,3.5913636363636368,0.5052380952380953,6.919752380952381,1.0544619047619048,163690442942.256,186073295319.26892,192584.0,233560.0,179036884414.138,150621203537.93402,2016,12
2017-01-01,757.31478396,1277.24112465,96.70792952,54.57666666666666,3.3045454545454547,0.5115000000000001,6.890663157894736,1.0634947368421053,171330393053.105,189431428786.786,195435.0,239051.0,181250698361.14,132579708412.961,2017,1
2017-02-01,835.7280448299999,1202.47401073,96.96203291,54.8695,2.853,0.5210526315789474,6.869426315789474,1.0650210526315789,172887187501.331,191188612720.947,196492.0,236171.0,176645413844.778,166211891892.022,2017,2
2017-03-01,950.82249311,1406.3299873,100.85166942,51.58913043478261,2.8795652173913044,0.7373913043478261,6.894,1.069104347826087,173568995411.927,196818322541.058,196213.0,237268.0,201143225604.224,151913604520.172,2017,3
