cod,date,value,var
87737,2021-04-30T00:00:00-06:00,86.11665807,imae
87737,2021-05-31T00:00:00-06:00,96.25768767,imae
87737,2021-06-30T00:00:00-06:00,85.15657523,imae
87737,2021-07-31T00:00:00-06:00,92.00211532,imae
87737,2021-08-31T00:00:00-06:00,91.5357551,imae
87737,2021-09-30T00:00:00-06:00,94.24916596,imae
87737,2021-10-31T00:00:00-06:00,89.41716338,imae
87737,2021-11-30T00:00:00-06:00,97.38669778,imae
87737,2021-12-31T00:00:00-06:00,92.95003106,imae
87737,2022-01-31T00:00:00-06:00,82.57853587,imae
87737,2022-02-28T00:00:00-06:00,91.04765218,imae
87737,2022-03-31T00:00:00-06:00,89.29770934,imae
87737,2022-04-30T00:00:00-06:00,79.25822446,imae
87737,2022-05-31T00:00:00-06:00,79.21023428,imae
87737,2022-06-30T00:00:00-06:00,66.88628388,imae
87738,1999-01-31T00:00:00-06:00,38.96108106,imae
87738,1999-02-28T00:00:00-06:00,38.98158796,imae
87738,1999-03-31T00:00:00-06:00,39.46058732,imae
87738,1999-04-30T00:00:00-06:00,40.24173541,imae
87738,1999-05-31T00:00:00-06:00,40.76980124,imae
87738,1999-06-30T00:00:00-06:00,41.19358314,imae
87738,1999-07-31T00:00:00-06:00,41.54831772,imae
87738,1999-08-31T00:00:00-06:00,41.82950752,imae
87738,1999-09-30T00:00:00-06:00,41.91656193,imae
87738,1999-10-31T00:00:00-06:00,41.30923936,imae
87738,1999-11-30T00:00:00-06:00,41.8495453,imae
87738,1999-12-31T00:00:00-06:00,43.50591011,imae
87738,2000-01-31T00:00:00-06:00,43.07810101,imae
87738,2000-02-29T00:00:00-06:00,44.66792714,imae
87738,2000-03-31T00:00:00-06:00,45.31020495,imae
87738,2000-04-30T00:00:00-06:00,45.1303941,imae
87738,2000-05-31T00:00:00-06:00,45.0457942,imae
87738,2000-06-30T00:00:00-06:00,44.70622601,imae
87738,2000-07-31T00:00:00-06:00,44.09705231,imae
87738,2000-08-31T00:00:00-06:00,43.26051252,imae
87738,2000-09-30T00:00:00-06:00,42.05089163,imae
87738,2000-10-31T00:00:00-06:00,40.38372483,imae
87738,2000-11-30T00:00:00-06:00,38.86839605,imae
87738,2000-12-31T00:00:00-06:00,37.06084224,imae
87738,2001-01-31T00:00:00-06:00,39.67801194,imae
87738,2001-02-28T00:00:00-06:00,38.4524627,imae
87738,2001-03-31T00:00:00-06:00,38.2223086,imae
87738,2001-04-30T00:00:00-06:00,38.92523268,imae
87738,2001-05-31T00:00:00-06:00,39.30105414,imae
87738,2001-06-30T00:00:00-06:00,39.66724073,imae
87738,2001-07-31T00:00:00-06:00,40.03725895,imae
87738,2001-08-31T00:00:00-06:00,40.53799943,imae
87738,2001-09-30T00:00:00-06:00,41.13834587,imae
87738,2001-10-31T00:00:00-06:00,41.79326546,imae
87738,2001-11-30T00:00:00-06:00,42.5428298,imae
87738,2001-12-31T00:00:00-06:00,43.45879582,imae
87738,2002-01-31T00:00:00-06:00,40.75481915,imae
87738,2002-02-28T00:00:00-06:00,41.62534883,imae
87738,2002-03-31T00:00:00-06:00,42.40215156,imae
87738,2002-04-30T00:00:00-06:00,43.12512966,imae
87738,2002-05-31T00:00:00-06:00,43.82205831,imae
87738,2002-06-30T00:00:00-06:00,44.48562352,imae
87738,2002-07-31T00:00:00-06:00,45.14623793,imae
87738,2002-08-31T00:00:00-06:00,45.75251003,imae
87738,2002-09-30T00:00:00-06:00,46.33561098,imae
87738,2002-10-31T00:00:00-06:00,46.90476572,imae
87738,2002-11-30T00:00:00-06:00,47.45808248,imae
87738,2002-12-31T00:00:00-06:00,48.07473029,imae
87738,2003-01-31T00:00:00-06:00,45.32998884,imae
87738,2003-02-28T00:00:00-06:00,45.83975966,imae
87738,2003-03-31T00:00:00-06:00,46.18887356,imae
87738,2003-04-30T00:00:00-06:00,46.42966971,imae
87738,2003-05-31T00:00:00-06:00,46.65831353,imae
87738,2003-06-30T00:00:00-06:00,46.79559887,imae
87738,2003-07-31T00:00:00-06:00,46.85710797,imae
87738,2003-08-31T00:00:00-06:00,46.87977638,imae
87738,2003-09-30T00:00:00-06:00,46.7767037,imae
87738,2003-10-31T00:00:00-06:00,46.44607847,imae
87738,2003-11-30T00:00:00-06:00,46.36023401,imae
87738,2003-12-31T00:00:00-06:00,46.36344654,imae
87738,2004-01-31T00:00:00-06:00,41.83791954,imae
87738,2004-02-29T00:00:00-06:00,41.87092353,imae
87738,2004-03-31T00:00:00-06:00,41.84141142,imae
87738,2004-04-30T00:00:00-06:00,41.64263202,imae
87738,2004-05-31T00:00:00-06:00,41.58557483,imae
87738,2004-06-30T00:00:00-06:00,41.53332895,imae
87738,2004-07-31T00:00:00-06:00,41.42093872,imae
87738,2004-08-31T00:00:00-06:00,41.36105823,imae
87738,2004-09-30T00:00:00-06:00,41.23372101,imae
87738,2004-10-31T00:00:00-06:00,40.87991571,imae
87738,2004-11-30T00:00:00-06:00,40.89635947,imae
87738,2004-12-31T00:00:00-06:00,41.05392605,imae
87738,2005-01-31T00:00:00-06:00,34.47046184,imae
87738,2005-02-28T00:00:00-06:00,34.68794863,imae
87738,2005-03-31T00:00:00-06:00,34.891885,imae
87738,2005-04-30T00:00:00-06:00,34.8419393,imae
87738,2005-05-31T00:00:00-06:00,35.06265604,imae
87738,2005-06-30T00:00:00-06:00,35.53185044,imae
87738,2005-07-31T00:00:00-06:00,36.26806966,imae
87738,2005-08-31T00:00:00-06:00,36.80891632,imae
87738,2005-09-30T00:00:00-06:00,37.41724555,imae
87738,2005-10-31T00:00:00-06:00,39.60565416,imae
87738,2005-11-30T00:00:00-06:00,39.97462612,imae
87738,2005-12-31T00:00:00-06:00,40.03369972,imae
87738,2006-01-31T00:00:00-06:00,39.59735253,imae
87738,2006-02-28T00:00:00-06:00,39.76461645,imae
87738,2006-03-31T00:00:00-06:00,40.23831932,imae
87738,2006-04-30T00:00:00-06:00,41.43218255,imae
87738,2006-05-31T00:00:00-06:00,42.02883651,imae
87738,2006-06-30T00:00:00-06:00,42.16151098,imae
87738,2006-07-31T00:00:00-06:00,41.68326921,imae
87738,2006-08-31T00:00:00-06:00,41.96767543,imae
87738,2006-09-30T00:00:00-06:00,42.68686275,imae
87738,2006-10-31T00:00:00-06:00,38.93814454,imae
87738,2006-11-30T00:00:00-06:00,40.42492584,imae
87738,2006-12-31T00:00:00-06:00,42.49939147,imae
87738,2007-01-31T00:00:00-06:00,40.59771677,imae
87738,2007-02-28T00:00:00-06:00,41.60083325,imae
87738,2007-03-31T00:00:00-06:00,42.90757129,imae
87738,2007-04-30T00:00:00-06:00,45.03982615,imae
87738,2007-05-31T00:00:00-06:00,45.85734412,imae
87738,2007-06-30T00:00:00-06:00,46.65577914,imae
87738,2007-07-31T00:00:00-06:00,51.36001512,imae
87738,2007-08-31T00:00:00-06:00,51.70997563,imae
87738,2007-09-30T00:00:00-06:00,51.86998438,imae
87738,2007-10-31T00:00:00-06:00,48.21193127,imae
87738,2007-11-30T00:00:00-06:00,47.84696698,imae
87738,2007-12-31T00:00:00-06:00,48.7213452,imae
87738,2008-01-31T00:00:00-06:00,49.39851762,imae
87738,2008-02-29T00:00:00-06:00,50.43450853,imae
87738,2008-03-31T00:00:00-06:00,51.39860406,imae
87738,2008-04-30T00:00:00-06:00,55.82178856,imae
87738,2008-05-31T00:00:00-06:00,57.42541309,imae
87738,2008-06-30T00:00:00-06:00,57.54662845,imae
87738,2008-07-31T00:00:00-06:00,64.64715734,imae
87738,2008-08-31T00:00:00-06:00,65.31729584,imae
87738,2008-09-30T00:00:00-06:00,66.40230669,imae
87738,2008-10-31T00:00:00-06:00,74.2217775,imae
87738,2008-11-30T00:00:00-06:00,75.86968069,imae
87738,2008-12-31T00:00:00-06:00,78.0523283,imae
87738,2009-01-31T00:00:00-06:00,69.58449824,imae
87738,2009-02-28T00:00:00-06:00,71.96280951,imae
87738,2009-03-31T00:00:00-06:00,73.83722813,imae
87738,2009-04-30T00:00:00-06:00,76.73233415,imae
87738,2009-05-31T00:00:00-06:00,78.52399409,imae
87738,2009-06-30T00:00:00-06:00,79.65886606,imae
87738,2009-07-31T00:00:00-06:00,80.1564639,imae
87738,2009-08-31T00:00:00-06:00,81.18454344,imae
87738,2009-09-30T00:00:00-06:00,81.73058084,imae
87738,2009-10-31T00:00:00-06:00,79.30954025,imae
87738,2009-11-30T00:00:00-06:00,79.75764497,imae
87738,2009-12-31T00:00:00-06:00,80.84445613,imae
87738,2010-01-31T00:00:00-06:00,81.78613552,imae
87738,2010-02-28T00:00:00-06:00,82.86197621,imae
87738,2010-03-31T00:00:00-06:00,82.97008825,imae
87738,2010-04-30T00:00:00-06:00,82.03100414,imae
87738,2010-05-31T00:00:00-06:00,82.24058212,imae
87738,2010-06-30T00:00:00-06:00,82.49231318,imae
87738,2010-07-31T00:00:00-06:00,79.94571856,imae
87738,2010-08-31T00:00:00-06:00,80.31485266,imae
87738,2010-09-30T00:00:00-06:00,80.85616245,imae
87738,2010-10-31T00:00:00-06:00,76.01531586,imae
87738,2010-11-30T00:00:00-06:00,76.68310777,imae
87738,2010-12-31T00:00:00-06:00,78.01760212,imae
87738,2011-01-31T00:00:00-06:00,67.86968912,imae
87738,2011-02-28T00:00:00-06:00,69.19406404,imae
87738,2011-03-31T00:00:00-06:00,69.59569915,imae
87738,2011-04-30T00:00:00-06:00,66.2559435,imae
87738,2011-05-31T00:00:00-06:00,66.69737095,imae
87738,2011-06-30T00:00:00-06:00,67.57675586,imae
87738,2011-07-31T00:00:00-06:00,66.87677168,imae
87738,2011-08-31T00:00:00-06:00,67.78605436,imae
87738,2011-09-30T00:00:00-06:00,69.24106471,imae
87738,2011-10-31T00:00:00-06:00,70.94486573,imae
87738,2011-11-30T00:00:00-06:00,72.43165477,imae
87738,2011-12-31T00:00:00-06:00,73.46669547,imae
87738,2012-01-31T00:00:00-06:00,71.38808839,imae
87738,2012-02-29T00:00:00-06:00,73.54295119,imae
87738,2012-03-31T00:00:00-06:00,75.56614387,imae
87738,2012-04-30T00:00:00-06:00,77.60942073,imae
87738,2012-05-31T00:00:00-06:00,79.429151,imae
87738,2012-06-30T00:00:00-06:00,81.08496041,imae
87738,2012-07-31T00:00:00-06:00,83.08203479,imae
87738,2012-08-31T00:00:00-06:00,84.43655162,imae
87738,2012-09-30T00:00:00-06:00,85.58423352,imae
87738,2012-10-31T00:00:00-06:00,87.42218451,imae
87738,2012-11-30T00:00:00-06:00,88.46655731,imae
87738,2012-12-31T00:00:00-06:00,89.61175256,imae
87738,2013-01-31T00:00:00-06:00,85.90656592,imae
87738,2013-02-28T00:00:00-06:00,87.19875088,imae
87738,2013-03-31T00:00:00-06:00,88.21059375,imae
87738,2013-04-30T00:00:00-06:00,87.6955704,imae
87738,2013-05-31T00:00:00-06:00,91.03361126,imae
87738,2013-06-30T00:00:00-06:00,89.73286308,imae
87738,2013-07-31T00:00:00-06:00,87.48288641,imae
87738,2013-08-31T00:00:00-06:00,86.30075741,imae
87738,2013-09-30T00:00:00-06:00,90.61712002,imae
87738,2013-10-31T00:00:00-06:00,85.62163069,imae
87738,2013-11-30T00:00:00-06:00,87.12642381,imae
87738,2013-12-31T00:00:00-06:00,87.86899987,imae
87738,2014-01-31T00:00:00-06:00,83.83735222,imae
87738,2014-02-28T00:00:00-06:00,83.8558352,imae
87738,2014-03-31T00:00:00-06:00,82.33631674,imae
87738,2014-04-30T00:00:00-06:00,81.72872497,imae
87738,2014-05-31T00:00:00-06:00,82.09234416,imae
87738,2014-06-30T00:00:00-06:00,82.71340101,imae
87738,2014-07-31T00:00:00-06:00,83.58403394,imae
87738,2014-08-31T00:00:00-06:00,83.89656783,imae
87738,2014-09-30T00:00:00-06:00,84.72563262,imae
87738,2014-10-31T00:00:00-06:00,85.85992938,imae
87738,2014-11-30T00:00:00-06:00,87.16035594,imae
87738,2014-12-31T00:00:00-06:00,88.88080817,imae
87738,2015-01-31T00:00:00-06:00,85.25592614,imae
87738,2015-02-28T00:00:00-06:00,125.41368565,imae
87738,2015-03-31T00:00:00-06:00,84.77264476,imae
87738,2015-04-30T00:00:00-06:00,84.31462653,imae
87738,2015-05-31T00:00:00-06:00,83.81571138,imae
87738,2015-06-30T00:00:00-06:00,83.4816306,imae
87738,2015-07-31T00:00:00-06:00,83.038916,imae
87738,2015-08-31T00:00:00-06:00,90.1115368,imae
87738,2015-09-30T00:00:00-06:00,78.36170288,imae
87738,2015-10-31T00:00:00-06:00,81.44673047,imae
87738,2015-11-30T00:00:00-06:00,87.16745012,imae
87738,2015-12-31T00:00:00-06:00,72.25476779,imae
87738,2016-01-31T00:00:00-06:00,102.24054931,imae
87738,2016-02-29T00:00:00-06:00,82.98911318,imae
87738,2016-03-31T00:00:00-06:00,79.9628838,imae
87738,2016-04-30T00:00:00-06:00,83.60977727,imae
87738,2016-05-31T00:00:00-06:00,86.95448301,imae
87738,2016-06-30T00:00:00-06:00,83.92783889,imae
87738,2016-07-31T00:00:00-06:00,82.7216138,imae
87738,2016-08-31T00:00:00-06:00,83.57712744,imae
87738,2016-09-30T00:00:00-06:00,83.71364361,imae
87738,2016-10-31T00:00:00-06:00,82.26064724,imae
87738,2016-11-30T00:00:00-06:00,88.21833683,imae
87738,2016-12-31T00:00:00-06:00,83.03096928,imae
87738,2017-01-31T00:00:00-06:00,70.21273048,imae
87738,2017-02-28T00:00:00-06:00,66.41137332,imae
87738,2017-03-31T00:00:00-06:00,77.29773066,imae
87738,2017-04-30T00:00:00-06:00,89.66405007,imae
87738,2017-05-31T00:00:00-06:00,96.85150588,imae
87738,2017-06-30T00:00:00-06:00,91.36386526,imae
87738,2017-07-31T00:00:00-06:00,91.5039419,imae
87738,2017-08-31T00:00:00-06:00,99.29906387,imae
87738,2017-09-30T00:00:00-06:00,106.05588329,imae
87738,2017-10-31T00:00:00-06:00,128.16546856,imae
87738,2017-11-30T00:00:00-06:00,132.39293046,imae
87738,2017-12-31T00:00:00-06:00,150.78145625,imae
87738,2018-01-31T00:00:00-06:00,54.76826168,imae
87738,2018-02-28T00:00:00-06:00,59.23822785,imae
87738,2018-03-31T00:00:00-06:00,70.02622264,imae
87738,2018-04-30T00:00:00-06:00,67.32638009,imae
87738,2018-05-31T00:00:00-06:00,73.6759741,imae
87738,2018-06-30T00:00:00-06:00,70.43815788,imae
87738,2018-07-31T00:00:00-06:00,76.70150554,imae
87738,2018-08-31T00:00:00-06:00,68.17064297,imae
87738,2018-09-30T00:00:00-06:00,82.61887626,imae
87738,2018-10-31T00:00:00-06:00,105.93092349,imae
87738,2018-11-30T00:00:00-06:00,110.05097926,imae
87738,2018-12-31T00:00:00-06:00,103.54756053,imae
87738,2019-01-31T00:00:00-06:00,61.83175009,imae
87738,2019-02-28T00:00:00-06:00,59.82209531,imae
87738,2019-03-31T00:00:00-06:00,54.90396129,imae
87738,2019-04-30T00:00:00-06:00,62.59775904,imae
87738,2019-05-31T00:00:00-06:00,67.21836612,imae
87738,2019-06-30T00:00:00-06:00,66.60587437,imae
87738,2019-07-31T00:00:00-06:00,59.71300103,imae
87738,2019-08-31T00:00:00-06:00,64.29691157,imae
87738,2019-09-30T00:00:00-06:00,79.95658665,imae
87738,2019-10-31T00:00:00-06:00,103.65517302,imae
87738,2019-11-30T00:00:00-06:00,109.9750969,imae
87738,2019-12-31T00:00:00-06:00,105.64724349,imae
87738,2020-01-31T00:00:00-06:00,47.94094615,imae
87738,2020-02-29T00:00:00-06:00,46.26588273,imae
87738,2020-03-31T00:00:00-06:00,50.260653,imae
87738,2020-04-30T00:00:00-06:00,60.50096018,imae
87738,2020-05-31T00:00:00-06:00,67.97100268,imae
87738,2020-06-30T00:00:00-06:00,67.6254008,imae
87738,2020-07-31T00:00:00-06:00,58.96517717,imae
87738,2020-08-31T00:00:00-06:00,55.73750946,imae
87738,2020-09-30T00:00:00-06:00,69.48268713,imae
87738,2020-10-31T00:00:00-06:00,94.10266798,imae
87738,2020-11-30T00:00:00-06:00,98.62895555,imae
87738,2020-12-31T00:00:00-06:00,121.10958705,imae
87738,2021-01-31T00:00:00-06:00,27.53421056,imae
87738,2021-02-28T00:00:00-06:00,43.31055574,imae
87738,2021-03-31T00:00:00-06:00,47.66108167,imae
87738,2021-04-30T00:00:00-06:00,41.29466613,imae
87738,2021-05-31T00:00:00-06:00,48.80932823,imae
87738,2021-06-30T00:00:00-06:00,38.71596958,imae
87738,2021-07-31T00:00:00-06:00,47.89589099,imae
87738,2021-08-31T00:00:00-06:00,44.79414496,imae
87738,2021-09-30T00:00:00-06:00,49.39954214,imae
87738,2021-10-31T00:00:00-06:00,67.7334683,imae
87738,2021-11-30T00:00:00-06:00,71.8006443,imae
87738,2021-12-31T00:00:00-06:00,78.67503621,imae
87738,2022-01-31T00:00:00-06:00,22.85225616,imae
87738,2022-02-28T00:00:00-06:00,33.15693865,imae
87738,2022-03-31T00:00:00-06:00,38.40441657,imae
87738,2022-04-30T00:00:00-06:00,36.1244777,imae
87738,2022-05-31T00:00:00-06:00,38.13926715,imae
87738,2022-06-30T00:00:00-06:00,32.63903978,imae
87739,1999-01-31T00:00:00-06:00,44.15031534,imae
87739,1999-02-28T00:00:00-06:00,35.46147953,imae
87739,1999-03-31T00:00:00-06:00,41.94089833,imae
87739,1999-04-30T00:00:00-06:00,37.10139268,imae
87739,1999-05-31T00:00:00-06:00,39.55586796,imae
87739,1999-06-30T00:00:00-06:00,46.55121588,imae
87739,1999-07-31T00:00:00-06:00,42.51588233,imae
87739,1999-08-31T00:00:00-06:00,45.86305649,imae
87739,1999-09-30T00:00:00-06:00,47.16431804,imae
87739,1999-10-31T00:00:00-06:00,48.56733157,imae
87739,1999-11-30T00:00:00-06:00,48.14296377,imae
87739,1999-12-31T00:00:00-06:00,41.46933405,imae
87739,2000-01-31T00:00:00-06:00,45.74331938,imae
87739,2000-02-29T00:00:00-06:00,36.391532,imae
87739,2000-03-31T00:00:00-06:00,42.89233388,imae
87739,2000-04-30T00:00:00-06:00,38.01290961,imae
87739,2000-05-31T00:00:00-06:00,40.6572039,imae
87739,2000-06-30T00:00:00-06:00,48.04826363,imae
87739,2000-07-31T00:00:00-06:00,44.10075956,imae
87739,2000-08-31T00:00:00-06:00,48.00967138,imae
87739,2000-09-30T00:00:00-06:00,50.03531844,imae
87739,2000-10-31T00:00:00-06:00,52.4398635,imae
87739,2000-11-30T00:00:00-06:00,53.0215472,imae
87739,2000-12-31T00:00:00-06:00,46.743035,imae
87739,2001-01-31T00:00:00-06:00,53.01226317,imae
87739,2001-02-28T00:00:00-06:00,42.8566404,imae
87739,2001-03-31T00:00:00-06:00,50.65775726,imae
87739,2001-04-30T00:00:00-06:00,44.43016151,imae
87739,2001-05-31T00:00:00-06:00,48.37419792,imae
87739,2001-06-30T00:00:00-06:00,59.61461242,imae
87739,2001-07-31T00:00:00-06:00,58.05802223,imae
87739,2001-08-31T00:00:00-06:00,65.4188879,imae
87739,2001-09-30T00:00:00-06:00,69.18546378,imae
87739,2001-10-31T00:00:00-06:00,72.34504616,imae
87739,2001-11-30T00:00:00-06:00,71.71349466,imae
87739,2001-12-31T00:00:00-06:00,60.81430834,imae
87739,2002-01-31T00:00:00-06:00,64.74922474,imae
87739,2002-02-28T00:00:00-06:00,49.34783179,imae
87739,2002-03-31T00:00:00-06:00,55.43688207,imae
87739,2002-04-30T00:00:00-06:00,46.76531935,imae
87739,2002-05-31T00:00:00-06:00,48.22685105,imae
87739,2002-06-30T00:00:00-06:00,55.7420049,imae
87739,2002-07-31T00:00:00-06:00,50.74933218,imae
87739,2002-08-31T00:00:00-06:00,54.62344686,imae
87739,2002-09-30T00:00:00-06:00,56.11109221,imae
87739,2002-10-31T00:00:00-06:00,57.78723728,imae
87739,2002-11-30T00:00:00-06:00,59.35803428,imae
87739,2002-12-31T00:00:00-06:00,54.9044419,imae
87739,2003-01-31T00:00:00-06:00,67.54743687,imae
87739,2003-02-28T00:00:00-06:00,55.80811541,imae
87739,2003-03-31T00:00:00-06:00,63.34473143,imae
87739,2003-04-30T00:00:00-06:00,49.69146035,imae
87739,2003-05-31T00:00:00-06:00,48.77520452,imae
87739,2003-06-30T00:00:00-06:00,55.40642382,imae
87739,2003-07-31T00:00:00-06:00,51.2734639,imae
87739,2003-08-31T00:00:00-06:00,56.25077835,imae
87739,2003-09-30T00:00:00-06:00,59.05022475,imae
87739,2003-10-31T00:00:00-06:00,62.30849782,imae
87739,2003-11-30T00:00:00-06:00,64.01917189,imae
87739,2003-12-31T00:00:00-06:00,57.9218139,imae
87739,2004-01-31T00:00:00-06:00,68.22848969,imae
87739,2004-02-29T00:00:00-06:00,56.00599562,imae
87739,2004-03-31T00:00:00-06:00,65.58165638,imae
87739,2004-04-30T00:00:00-06:00,55.51927475,imae
87739,2004-05-31T00:00:00-06:00,58.12229249,imae
87739,2004-06-30T00:00:00-06:00,68.91844892,imae
87739,2004-07-31T00:00:00-06:00,64.87031623,imae
87739,2004-08-31T00:00:00-06:00,71.08136346,imae
87739,2004-09-30T00:00:00-06:00,73.36687462,imae
87739,2004-10-31T00:00:00-06:00,75.01280211,imae
87739,2004-11-30T00:00:00-06:00,75.03651403,imae
87739,2004-12-31T00:00:00-06:00,66.32857972,imae
87739,2005-01-31T00:00:00-06:00,76.53001105,imae
87739,2005-02-28T00:00:00-06:00,61.22812799,imae
87739,2005-03-31T00:00:00-06:00,69.45473531,imae
87739,2005-04-30T00:00:00-06:00,56.51979771,imae
87739,2005-05-31T00:00:00-06:00,58.08492008,imae
87739,2005-06-30T00:00:00-06:00,69.2244717,imae
87739,2005-07-31T00:00:00-06:00,66.80099632,imae
87739,2005-08-31T00:00:00-06:00,73.79357773,imae
87739,2005-09-30T00:00:00-06:00,75.75856078,imae
87739,2005-10-31T00:00:00-06:00,76.07479879,imae
87739,2005-11-30T00:00:00-06:00,75.91296947,imae
87739,2005-12-31T00:00:00-06:00,67.99820726,imae
87739,2006-01-31T00:00:00-06:00,80.79997563,imae
87739,2006-02-28T00:00:00-06:00,66.43059509,imae
87739,2006-03-31T00:00:00-06:00,77.35325411,imae
87739,2006-04-30T00:00:00-06:00,64.60761789,imae
87739,2006-05-31T00:00:00-06:00,67.48029605,imae
87739,2006-06-30T00:00:00-06:00,80.7119326,imae
87739,2006-07-31T00:00:00-06:00,77.28670529,imae
87739,2006-08-31T00:00:00-06:00,85.25034946,imae
87739,2006-09-30T00:00:00-06:00,87.84373819,imae
87739,2006-10-31T00:00:00-06:00,88.9790679,imae
87739,2006-11-30T00:00:00-06:00,89.79794595,imae
87739,2006-12-31T00:00:00-06:00,81.55337447,imae
87739,2007-01-31T00:00:00-06:00,98.48882933,imae
87739,2007-02-28T00:00:00-06:00,83.57148068,imae
87739,2007-03-31T00:00:00-06:00,102.02499255,imae
87739,2007-04-30T00:00:00-06:00,90.86080616,imae
87739,2007-05-31T00:00:00-06:00,96.77716777,imae
87739,2007-06-30T00:00:00-06:00,112.95574989,imae
87739,2007-07-31T00:00:00-06:00,101.64978543,imae
87739,2007-08-31T00:00:00-06:00,107.60467285,imae
87739,2007-09-30T00:00:00-06:00,108.13858973,imae
87739,2007-10-31T00:00:00-06:00,108.32423322,imae
87739,2007-11-30T00:00:00-06:00,108.52518133,imae
87739,2007-12-31T00:00:00-06:00,98.22431909,imae
87739,2008-01-31T00:00:00-06:00,118.6539675,imae
87739,2008-02-29T00:00:00-06:00,99.65849263,imae
87739,2008-03-31T00:00:00-06:00,119.21680721,imae
87739,2008-04-30T00:00:00-06:00,103.00481837,imae
87739,2008-05-31T00:00:00-06:00,106.51629584,imae
87739,2008-06-30T00:00:00-06:00,120.81830567,imae
87739,2008-07-31T00:00:00-06:00,105.78443788,imae
87739,2008-08-31T00:00:00-06:00,109.88056902,imae
87739,2008-09-30T00:00:00-06:00,109.21625369,imae
87739,2008-10-31T00:00:00-06:00,109.05156687,imae
87739,2008-11-30T00:00:00-06:00,106.2854843,imae
87739,2008-12-31T00:00:00-06:00,91.26080063,imae
87739,2009-01-31T00:00:00-06:00,101.8738165,imae
87739,2009-02-28T00:00:00-06:00,81.1964135,imae
87739,2009-03-31T00:00:00-06:00,94.7841324,imae
87739,2009-04-30T00:00:00-06:00,82.24791345,imae
87739,2009-05-31T00:00:00-06:00,85.28871663,imae
87739,2009-06-30T00:00:00-06:00,96.85939294,imae
87739,2009-07-31T00:00:00-06:00,84.78051461,imae
87739,2009-08-31T00:00:00-06:00,88.53433093,imae
87739,2009-09-30T00:00:00-06:00,88.96975399,imae
87739,2009-10-31T00:00:00-06:00,90.32784016,imae
87739,2009-11-30T00:00:00-06:00,89.26297595,imae
87739,2009-12-31T00:00:00-06:00,77.51623833,imae
87739,2010-01-31T00:00:00-06:00,87.28957793,imae
87739,2010-02-28T00:00:00-06:00,70.38598137,imae
87739,2010-03-31T00:00:00-06:00,83.35878343,imae
87739,2010-04-30T00:00:00-06:00,73.5632826,imae
87739,2010-05-31T00:00:00-06:00,77.4537164,imae
87739,2010-06-30T00:00:00-06:00,89.16895907,imae
87739,2010-07-31T00:00:00-06:00,78.99704469,imae
87739,2010-08-31T00:00:00-06:00,83.55550881,imae
87739,2010-09-30T00:00:00-06:00,85.10391895,imae
87739,2010-10-31T00:00:00-06:00,87.63075287,imae
87739,2010-11-30T00:00:00-06:00,88.15187792,imae
87739,2010-12-31T00:00:00-06:00,78.23924243,imae
87739,2011-01-31T00:00:00-06:00,90.46851168,imae
87739,2011-02-28T00:00:00-06:00,74.60401253,imae
87739,2011-03-31T00:00:00-06:00,89.92842868,imae
87739,2011-04-30T00:00:00-06:00,80.35008718,imae
87739,2011-05-31T00:00:00-06:00,85.81310083,imae
87739,2011-06-30T00:00:00-06:00,100.37729127,imae
87739,2011-07-31T00:00:00-06:00,90.48586862,imae
87739,2011-08-31T00:00:00-06:00,96.5042066,imae
87739,2011-09-30T00:00:00-06:00,98.25262677,imae
87739,2011-10-31T00:00:00-06:00,100.2773115,imae
87739,2011-11-30T00:00:00-06:00,102.20316627,imae
87739,2011-12-31T00:00:00-06:00,93.92724661,imae
87739,2012-01-31T00:00:00-06:00,106.22163296,imae
87739,2012-02-29T00:00:00-06:00,107.49329394,imae
87739,2012-03-31T00:00:00-06:00,108.13457523,imae
87739,2012-04-30T00:00:00-06:00,97.65976779,imae
87739,2012-05-31T00:00:00-06:00,97.8267056,imae
87739,2012-06-30T00:00:00-06:00,104.7718135,imae
87739,2012-07-31T00:00:00-06:00,102.32095029,imae
87739,2012-08-31T00:00:00-06:00,106.58516995,imae
87739,2012-09-30T00:00:00-06:00,108.69566306,imae
87739,2012-10-31T00:00:00-06:00,98.30099293,imae
87739,2012-11-30T00:00:00-06:00,101.85722202,imae
87739,2012-12-31T00:00:00-06:00,92.74704177,imae
87739,2013-01-31T00:00:00-06:00,92.34948214,imae
87739,2013-02-28T00:00:00-06:00,91.93224715,imae
87739,2013-03-31T00:00:00-06:00,88.22701781,imae
87739,2013-04-30T00:00:00-06:00,87.9710152,imae
87739,2013-05-31T00:00:00-06:00,92.89289084,imae
87739,2013-06-30T00:00:00-06:00,90.67213451,imae
87739,2013-07-31T00:00:00-06:00,101.51655993,imae
87739,2013-08-31T00:00:00-06:00,101.24868306,imae
87739,2013-09-30T00:00:00-06:00,101.1094674,imae
87739,2013-10-31T00:00:00-06:00,86.75302903,imae
87739,2013-11-30T00:00:00-06:00,87.40142263,imae
87739,2013-12-31T00:00:00-06:00,83.00451643,imae
87739,2014-01-31T00:00:00-06:00,93.86259404,imae
87739,2014-02-28T00:00:00-06:00,94.77350937,imae
87739,2014-03-31T00:00:00-06:00,90.24352425,imae
87739,2014-04-30T00:00:00-06:00,80.14748174,imae
87739,2014-05-31T00:00:00-06:00,82.55423669,imae
